,Item,Data_do_lancamento,Entradas_Qtd,Entradas_Valor,Saidas_Qtd,Saidas_Valor,Saldo_Inicial_Qtd,Saldo_Inicial_Valor,Saldo_Final_Qtd,Saldo_Final_Valor
2040,41.73.019-6,29/11/2012,"0,0","0,0","425,0","1448,43","1453,0","4951,930000000001","1028,0","3503,500000000001"
2041,80.03.104-1,30/11/2012,"9390,0","19411,13","18725,452100000002","38663,08","175265,32249999998","361438,85","165929,87039999999","342186,89999999997"
2042,81.30.019-4,30/11/2012,"4,0","813,66","66,0","1810,04","4207,0","67609,38999999997","4145,0","66613,00999999998"
2043,82.10.355-4,30/11/2012,"685,441","8137,56","926,3911","10974,170000000002","5264,840100000006","61981,600000000006","5023,890000000006","59144,990000000005"
2044,82.70.372-1,30/11/2012,"0,0","228,35","1857,3549000000003","15155,84","31555,92490000002","253614,0699999998","29698,57000000002","238686,5799999998"
2045,82.53.405-9,30/11/2012,"15632,879999999997","82042,44","6919,679999999999","36017,53","7995,040999999997","34990,09999999996","16708,240999999995","81015,00999999997"
2046,82.53.475-0,30/11/2012,"10580,64","30415,09","5329,674","15792,369999999999","25177,874099999983","63724,989999999976","30428,840099999987","78347,70999999998"
2047,82.60.353-0,30/11/2012,"250,0","1709,04","554,0","3688,580000000001","6730,0","43823,28999999998","6426,0","41843,74999999998"
2048,82.63.660-9,30/11/2012,"650,89","6765,049999999999","1063,9762","11054,18","5129,437300000002","53259,80000000009","4716,351100000003","48970,67000000009"
2049,82.81.160-5,30/11/2012,"0,0","45,11","865,0513000000001","1944,2999999999997","6377,306600000007","14001,419999999986","5512,255300000007","12102,229999999987"
2050,61.21.107-1,30/11/2012,"0,0","0,0","9,0","1794,3400000000001","218,0","43462,979999999996","209,0","41668,64"
2051,62.51.311-0,30/11/2012,"240,0","25846,66","111,0","11545,36","853,0","87663,49000000003","982,0","101964,79000000004"
2052,63.41.311-9,30/11/2012,"0,0","11,190000000000001","0,0","11,19","571,0","45997,520000000055","571,0","45997,520000000055"
2053,66.31.174-0,30/11/2012,"0,0","73,87","18,0","1935,9600000000003","535,0","55345,23","517,0","53483,14000000001"
2054,69.51.202-0,30/11/2012,"0,0","75,9","1,0","377,54999999999995","13,0","3921,750000000016","12,0","3620,100000000016"
2055,70.25.162-0,30/11/2012,"0,0","5,08","40,0","8502,44","181,0","38633,11000000002","141,0","30135,750000000022"
2056,74.62.201-1,30/11/2012,"0,0","5,76","3,0","4075,8900000000003","36,0","48841,99999999996","33,0","44771,869999999966"
2057,76.26.200-4,30/11/2012,"27,0","8023,16","31,0","9165,72","62,0","18273,50999999998","58,0","17130,949999999983"
2058,77.33.242-1,30/11/2012,"18,0","13923,210000000001","10,0","7743,71","19,0","14706,680000000013","27,0","20886,180000000015"
2059,10.01.206-6,30/11/2012,"0,0","0,0","718,6255000000001","1441,21","6914,000600000001","13865,909999999993","6195,375100000001","12424,699999999993"
2060,47.05.018-9,30/11/2012,"400,0","5432,13","249,0","3383,03","2154,0","29267,740000000013","2305,0","31316,84000000001"
2061,47.11.014-9,30/11/2012,"0,0","2045,56","492,0","2368,7099999999996","4623,0","29849,600000000006","4131,0","29526,450000000008"
2062,JVB-301-01,30/11/2012,"0,0","0,0","413,0","2530,44","1668,0","10219,900000000003","1255,0","7689,460000000003"
2063,41.01.053-3,30/11/2012,"0,0","2216,91","56,0","2229,16","43206,0","9450,269999999999","43150,0","9438,019999999999"
2064,41.02.051-2,30/11/2012,"9000,0","1050,44","3789,0","620,3100000000002","151541,0","12152,960000000003","156752,0","12583,090000000004"
2065,41.26.232-0,30/11/2012,"35,0","713,93","35,0","713,93","401,0","7746,9300000000085","401,0","7746,930000000008"
2066,41.67.008-8,30/11/2012,"178,0","845,87","1015,0","3794,75","3002,0","10576,390000000007","2165,0","7627,5100000000075"
2067,82.53.475-0,01/12/2012,"0,02","0,05","0,02","0,05","30428,840099999987","78347,70999999998","30428,840099999987","78347,70999999998"
2068,47.11.014-9,01/12/2012,"0,0","0,0","0,0","27,48","4131,0","29526,450000000008","4131,0","29498,97000000001"
2069,80.03.104-1,03/12/2012,"18520,0","38485,84","9598,4483","19911,21","165929,87039999999","342186,89999999997","174851,4221","360761,52999999997"
2070,81.30.019-4,03/12/2012,"0,0","11373,32","34,0","642,66","4145,0","66613,00999999998","4111,0","77343,66999999998"
2071,82.10.355-4,03/12/2012,"0,0","0,0","423,90040000000005","4976,03","5023,890000000006","59144,990000000005","4599,989600000005","54168,96000000001"
2072,82.70.372-1,03/12/2012,"1496,0","12015,11","2388,3479","19181,999999999996","29698,57000000002","238686,5799999998","28806,22210000002","231519,68999999983"
2073,82.53.405-9,03/12/2012,"0,0","0,0","395,332","1944,97","16708,240999999995","81015,00999999997","16312,908999999994","79070,03999999996"
2074,82.53.475-0,03/12/2012,"3795,0149","9281,43","68,7","173,63","30428,840099999987","78347,70999999998","34155,15499999999","87455,50999999998"
2075,82.60.353-0,03/12/2012,"2050,0","13483,67","1112,0","7249,5199999999995","6426,0","41843,74999999998","7364,0","48077,89999999998"
2076,82.63.660-9,03/12/2012,"217,0038","2261,3399999999997","857,0178000000002","8930,74","4716,351100000003","48970,67000000009","4076,337100000003","42301,27000000009"
2077,82.81.160-5,03/12/2012,"1171,5","2619,38","1943,8274000000001","4346,25","5512,255300000007","12102,229999999987","4739,927900000007","10375,359999999986"
2078,61.21.107-1,03/12/2012,"33,0","8435,06","4,0","895,38","209,0","41668,64","238,0","49208,32"
2079,62.51.311-0,03/12/2012,"71,0","9472,04","30,0","3420,15","982,0","101964,79000000004","1023,0","108016,68000000005"
2080,63.41.311-9,03/12/2012,"0,0","0,0","44,0","3824,46","571,0","45997,520000000055","527,0","42173,060000000056"
2081,66.31.174-0,03/12/2012,"0,0","0,0","20,0","2068,98","517,0","53483,14000000001","497,0","51414,16"
2082,69.51.202-0,03/12/2012,"26,0","9379,91","0,0","0,0","12,0","3620,100000000016","38,0","13000,010000000017"
2083,70.25.162-0,03/12/2012,"0,0","0,0","2,0","473,93","141,0","30135,750000000022","139,0","29661,82000000002"
2084,74.62.201-1,03/12/2012,"3,0","4227,639999999999","1,0","1383,25","33,0","44771,869999999966","35,0","47616,259999999966"
2085,76.26.200-4,03/12/2012,"30,0","9724,65","0,0","0,0","58,0","17130,949999999983","88,0","26855,599999999984"
2086,77.33.242-1,03/12/2012,"18,0","15243,91","14,0","11612,220000000001","27,0","20886,180000000015","31,0","24517,87000000001"
2087,10.01.206-6,03/12/2012,"0,0","0,0","1056,3850000000002","2178,42","6195,375100000001","12424,699999999993","5138,990100000001","10246,279999999993"
2088,47.05.018-9,03/12/2012,"332,0","5036,34","418,0","6053,9","2305,0","31316,84000000001","2219,0","30299,280000000006"
2089,47.11.014-9,03/12/2012,"0,0","0,0","308,0","219,52000000000004","4131,0","29498,97000000001","3823,0","29279,450000000008"
2090,JVB-301-01,03/12/2012,"0,0","0,0","414,0","2869,4999999999995","1255,0","7689,460000000003","841,0","4819,960000000003"
2091,41.01.053-3,03/12/2012,"0,0","0,0","80,0","17,490000000000002","43150,0","9438,019999999999","43070,0","9420,529999999999"
2092,41.02.051-2,03/12/2012,"42000,0","4157,75","35491,0","3056,85","156752,0","12583,090000000004","163261,0","13683,990000000003"
2093,41.26.232-0,03/12/2012,"216,0","4719,17","176,0","3673,14","401,0","7746,930000000008","441,0","8792,960000000008"
2094,41.67.008-8,03/12/2012,"562,0","2061,2","930,0","3359,38","2165,0","7627,5100000000075","1797,0","6329,330000000006"
2095,80.03.104-1,04/12/2012,"0,0","0,0","15,467500000000001","32,08","174851,4221","360761,52999999997","174835,9546","360729,44999999995"
2096,81.30.019-4,04/12/2012,"150,0","2835,26","259,0","4895,55","4111,0","77343,66999999998","4002,0","75283,37999999998"
2097,82.10.355-4,04/12/2012,"576,0","6761,53","805,0513000000001","9450,3","4599,989600000005","54168,96000000001","4370,938300000005","51480,19"
2098,82.70.372-1,04/12/2012,"0,0","0,0","932,3159","7487,890000000002","28806,22210000002","231519,68999999983","27873,90620000002","224031,7999999998"
2099,82.53.405-9,04/12/2012,"483,36","2378,05","970,6509","4775,450000000001","16312,908999999994","79070,03999999996","15825,618099999992","76672,63999999997"
2100,82.53.475-0,04/12/2012,"152,985","386,65","152,985","386,65","34155,15499999999","87455,50999999998","34155,15499999999","87455,50999999998"
2101,82.60.353-0,04/12/2012,"0,0","0,0","276,0","1799,3600000000001","7364,0","48077,89999999998","7088,0","46278,53999999998"
2102,82.81.160-5,04/12/2012,"11715,0","26273,04","3635,988699999999","8129,770000000001","4739,927900000007","10375,359999999986","12818,939200000008","28518,629999999986"
2103,61.21.107-1,04/12/2012,"47,0","12013,58","1,0","223,85","238,0","49208,32","284,0","60998,05"
2104,62.51.311-0,04/12/2012,"0,0","0,0","156,0","17784,75","1023,0","108016,68000000005","867,0","90231,93000000005"
2105,63.41.311-9,04/12/2012,"0,0","0,0","30,0","2607,6000000000004","527,0","42173,060000000056","497,0","39565,46000000006"
2106,66.31.174-0,04/12/2012,"0,0","0,0","19,0","1965,53","497,0","51414,16","478,0","49448,630000000005"
2107,69.51.202-0,04/12/2012,"72,0","25975,12","14,0","5033,6","38,0","13000,010000000017","96,0","33941,53000000002"
2108,70.25.162-0,04/12/2012,"0,0","0,0","6,0","1421,78","139,0","29661,82000000002","133,0","28240,040000000023"
2109,71.15.272-3,04/12/2012,"0,0","0,0","1,0","290,2","1,0","245,56999999999425","0,0","-44,63000000000574"
2110,74.62.201-1,04/12/2012,"5,0","7069,63","2,0","2766,5","35,0","47616,259999999966","38,0","51919,38999999996"
2111,76.26.200-4,04/12/2012,"0,0","0,0","37,0","11307,15","88,0","26855,599999999984","51,0","15548,449999999984"
2112,77.33.242-1,04/12/2012,"18,0","15243,9","23,0","19077,190000000002","31,0","24517,87000000001","26,0","20684,58000000001"
2113,10.01.206-6,04/12/2012,"656,5975","1375,29","6,6991","13,82","5138,990100000001","10246,279999999993","5788,888500000001","11607,749999999993"
2114,47.05.018-9,04/12/2012,"0,0","0,0","323,0","4678,0","2219,0","30299,280000000006","1896,0","25621,280000000006"
2115,47.11.014-9,04/12/2012,"0,0","0,0","502,0","357,73","3823,0","29279,450000000008","3321,0","28921,72000000001"
2116,JVB-301-01,04/12/2012,"51,0","375,31","247,0","1712,0000000000005","841,0","4819,960000000003","645,0","3483,2700000000027"
2117,41.01.053-3,04/12/2012,"0,0","0,0","64,0","14,010000000000002","43070,0","9420,529999999999","43006,0","9406,519999999999"
2118,41.02.051-2,04/12/2012,"32700,0","3194,89","24182,0","2082,7999999999997","163261,0","13683,990000000003","171779,0","14796,080000000005"
2119,41.26.232-0,04/12/2012,"126,0","2752,85","110,0","2295,7200000000003","441,0","8792,960000000008","457,0","9250,090000000007"
2120,41.73.019-6,04/12/2012,"330,0","1197,06","0,0","0,0","1028,0","3503,500000000001","1358,0","4700,560000000001"
2121,80.03.104-1,05/12/2012,"0,0","0,0","9546,7674","19804,01","174835,9546","360729,44999999995","165289,1872","340925,43999999994"
2122,81.30.019-4,05/12/2012,"0,0","0,0","165,0","3118,7800000000007","4002,0","75283,37999999998","3837,0","72164,59999999998"
2123,82.10.355-4,05/12/2012,"0,0","0,0","336,4318","3949,3","4370,938300000005","51480,19","4034,5065000000054","47530,89"
2124,82.70.372-1,05/12/2012,"1496,0","12015,11","2470,3972999999996","19840,940000000002","27873,90620000002","224031,7999999998","26899,50890000002","216205,9699999998"
2125,82.53.405-9,05/12/2012,"120,84","594,51","2133,6749","10497,35","15825,618099999992","76672,63999999997","13812,783199999993","66769,79999999996"
2126,82.53.475-0,05/12/2012,"7634,445","19294,84","7748,8237","19583,93","34155,15499999999","87455,50999999998","34040,77629999999","87166,41999999998"
2127,82.60.353-0,05/12/2012,"0,0","0,0","284,0","1851,4899999999998","7088,0","46278,53999999998","6804,0","44427,04999999998"
2128,82.63.660-9,05/12/2012,"1694,88","17839,06","6,763","70,48","4076,337100000003","42301,27000000009","5764,454100000004","60069,850000000086"
2129,82.81.160-5,05/12/2012,"1171,5","2619,38","2737,5966999999996","6121,080000000003","12818,939200000008","28518,629999999986","11252,842500000008","25016,929999999986"
2130,61.21.107-1,05/12/2012,"25,0","6390,19","13,0","2909,9300000000003","284,0","60998,05","296,0","64478,310000000005"
2131,62.51.311-0,05/12/2012,"0,0","0,0","125,0","14250,61","867,0","90231,93000000005","742,0","75981,32000000005"
2132,63.41.311-9,05/12/2012,"66,0","7149,76","7,0","608,4399999999999","497,0","39565,46000000006","556,0","46106,78000000006"
2133,66.31.174-0,05/12/2012,"0,0","0,0","11,0","1137,94","478,0","49448,630000000005","467,0","48310,69"
2134,69.51.202-0,05/12/2012,"87,0","31409,0","4,0","1438,16","96,0","33941,53000000002","179,0","63912,37000000002"
2135,70.25.162-0,05/12/2012,"0,0","0,0","3,0","710,89","133,0","28240,040000000023","130,0","27529,150000000023"
2136,74.62.201-1,05/12/2012,"5,0","7069,63","0,0","0,0","38,0","51919,38999999996","43,0","58989,01999999996"
2137,77.33.242-1,05/12/2012,"0,0","0,0","14,0","11612,21","26,0","20684,58000000001","12,0","9072,37000000001"
2138,47.05.018-9,05/12/2012,"0,0","0,0","189,0","2737,2799999999993","1896,0","25621,280000000006","1707,0","22884,000000000007"
2139,47.11.014-9,05/12/2012,"0,0","0,0","412,0","293,63","3321,0","28921,72000000001","2909,0","28628,090000000007"
2140,JVB-301-01,05/12/2012,"0,0","0,0","220,0","1524,85","645,0","3483,2700000000027","425,0","1958,4200000000028"
2141,41.01.053-3,05/12/2012,"0,0","0,0","112,0","24,5","43006,0","9406,519999999999","42894,0","9382,019999999999"
2142,41.02.051-2,05/12/2012,"15004,0","1292,29","22783,0","1962,3400000000001","171779,0","14796,080000000005","164000,0","14126,030000000006"
2143,41.26.232-0,05/12/2012,"186,0","4063,74","176,0","3673,1400000000003","457,0","9250,090000000007","467,0","9640,690000000006"
2144,41.67.008-8,05/12/2012,"1180,0","4327,78","0,0","0,0","1797,0","6329,330000000006","2977,0","10657,110000000006"
2145,41.73.019-6,05/12/2012,"10,0","36,28","300,0","1056,38","1358,0","4700,560000000001","1068,0","3680,460000000001"
2146,81.30.019-4,06/12/2012,"0,0","0,0","117,0","2211,4900000000002","3837,0","72164,59999999998","3720,0","69953,10999999997"
2147,82.10.355-4,06/12/2012,"1152,0","13523,06","1399,759","16431,44","4034,5065000000054","47530,89","3786,747500000005","44622,509999999995"
2148,82.70.372-1,06/12/2012,"748,0","6007,55","1683,6239","13522,030000000004","26899,50890000002","216205,9699999998","25963,88500000002","208691,4899999998"
2149,82.53.405-9,06/12/2012,"7600,2","37391,77","7717,677","37969,74","13812,783199999993","66769,79999999996","13695,306199999992","66191,82999999996"
2150,82.53.475-0,06/12/2012,"1663,095","4203,21","2910,9893","7357,049999999999","34040,77629999999","87166,41999999998","32792,88199999999","84012,57999999999"
2151,82.60.353-0,06/12/2012,"250,0","1629,83","448,0","2920,6499999999996","6804,0","44427,04999999998","6606,0","43136,22999999998"
2152,82.63.660-9,06/12/2012,"45,5513","474,67999999999995","64,4688","671,81","5764,454100000004","60069,850000000086","5745,536600000004","59872,72000000009"
2153,82.81.160-5,06/12/2012,"2343,0","5238,76","4936,0566","11036,709999999995","11252,842500000008","25016,929999999986","8659,785900000008","19218,979999999992"
2154,61.21.107-1,06/12/2012,"0,0","0,0","51,0","11415,93","296,0","64478,310000000005","245,0","53062,380000000005"
2155,62.51.311-0,06/12/2012,"0,0","0,0","87,0","9918,410000000002","742,0","75981,32000000005","655,0","66062,91000000005"
2156,63.41.311-9,06/12/2012,"6,0","649,98","11,0","956,12","556,0","46106,78000000006","551,0","45800,64000000006"
2157,66.31.174-0,06/12/2012,"0,0","0,0","39,0","4034,5199999999995","467,0","48310,69","428,0","44276,170000000006"
2158,69.51.202-0,06/12/2012,"89,0","32165,06","57,0","20493,890000000007","179,0","63912,37000000002","211,0","75583,54000000001"
2159,70.25.162-0,06/12/2012,"0,0","0,0","26,0","6161,1","130,0","27529,150000000023","104,0","21368,050000000025"
2160,74.62.201-1,06/12/2012,"4,0","5655,71","3,0","4149,75","43,0","58989,01999999996","44,0","60494,97999999996"
2161,76.26.200-4,06/12/2012,"0,0","0,0","24,0","7334,370000000001","51,0","15548,449999999984","27,0","8214,079999999984"
2162,77.33.242-1,06/12/2012,"0,0","0,0","11,0","9123,880000000001","12,0","9072,37000000001","1,0","-51,50999999999112"
2163,47.05.018-9,06/12/2012,"150,0","2275,45","262,0","3794,5299999999997","1707,0","22884,000000000007","1595,0","21364,92000000001"
2164,47.11.014-9,06/12/2012,"0,0","0,0","160,0","114,02","2909,0","28628,090000000007","2749,0","28514,070000000007"
2165,JVB-301-01,06/12/2012,"114,0","838,92","131,0","907,9799999999999","425,0","1958,4200000000028","408,0","1889,3600000000029"
2166,41.01.053-3,06/12/2012,"0,0","0,0","108,0","23,630000000000003","42894,0","9382,019999999999","42786,0","9358,39"
2167,41.02.051-2,06/12/2012,"36,0","3,1","4672,0","402,47999999999996","164000,0","14126,030000000006","159364,0","13726,650000000007"
2168,41.67.008-8,06/12/2012,"171,0","627,16","0,0","0,0","2977,0","10657,110000000006","3148,0","11284,270000000006"
2169,80.03.104-1,07/12/2012,"34500,0","71825,67","0,0","0,0","165289,1872","340925,43999999994","199789,1872","412751,1099999999"
2170,81.30.019-4,07/12/2012,"250,0","4725,44","310,0","5859,539999999999","3720,0","69953,10999999997","3660,0","68819,00999999998"
2171,82.10.355-4,07/12/2012,"0,0","0,0","198,0538","2324,9","3786,747500000005","44622,509999999995","3588,693700000005","42297,60999999999"
2172,82.70.372-1,07/12/2012,"1496,0","12015,11","2277,3445","18290,48","25963,88500000002","208691,4899999998","25182,54050000002","202416,1199999998"
2173,82.53.475-0,07/12/2012,"14,805","37,410000000000004","1364,2948","3448,0199999999995","32792,88199999999","84012,57999999999","31443,39219999999","80601,96999999999"
2174,82.60.353-0,07/12/2012,"1250,0","8149,15","1364,0","8892,369999999999","6606,0","43136,22999999998","6492,0","42393,00999999998"
2175,82.63.660-9,07/12/2012,"211,86","2207,74","484,9553000000001","5053,59","5745,536600000004","59872,72000000009","5472,441300000004","57026,87000000008"
